"flow rate","injection exergy","injection exergy th","pipe diamter","pipe length","pipe thickness","preessure drop bar","steel exergy","transport comp stages","transport exergy","transport exergy th"
1.2645833333333334,1.71490341092003e8,4211.160961793745,18.345316918152093,200000.0,0.0337889202086802,264.9992438767445,63801.29713428371,5.0,7.565836373920736e8,18578.8625635079
1.2645833333333334,1.71490341092003e8,4211.160961793745,20.345316918152093,200000.0,0.029040910953783694,187.3713227273146,60801.56423898254,4.0,7.513231400837538e8,18449.684437420132
1.2645833333333334,1.71490341092003e8,4211.160961793745,22.345316918152093,200000.0,0.025714550226838054,135.55666839057997,59121.504942657295,4.0,7.091551406289613e8,17414.196187701775
1.2645833333333334,1.71490341092003e8,4211.160961793745,24.345316918152093,200000.0,0.023351365818919428,99.66600196248262,58487.91830744403,4.0,6.762057084870297e8,16605.081450009733
1.2645833333333334,1.71490341092003e8,4211.160961793745,26.345316918152093,200000.0,0.021684156529816045,74.17294027443187,58769.88826992089,4.0,6.502494217151674e8,15967.69219023709
